index,true_label,candidate_labels,complementary_label
19515,35,"['orchid'; 'crocodile']",crocodile
19516,41,"['pine_tree'; 'couch']",pine_tree
19517,43,"['willow_tree'; 'bottle']",bottle
19518,8,"['rose'; 'seal']",seal
19519,19,"['motorcycle'; 'road']",motorcycle
19520,5,"['apple'; 'bicycle']",bicycle
19521,17,"['turtle'; 'crocodile']",turtle
19522,39,"['flatfish'; 'lawn_mower']",flatfish
19523,85,"['bus'; 'ray']",ray
19524,87,"['man'; 'bus']",bus
19525,71,"['fox'; 'lamp']",lamp
19526,31,"['butterfly'; 'mountain']",butterfly
19527,27,"['apple'; 'oak_tree']",apple
19528,33,"['mushroom'; 'chimpanzee']",chimpanzee
19529,97,"['crocodile'; 'motorcycle']",crocodile
19530,14,"['ray'; 'oak_tree']",oak_tree
19531,5,"['apple'; 'bicycle']",bicycle
19532,48,"['bottle'; 'skunk']",skunk
19533,55,"['skyscraper'; 'bicycle']",bicycle
19534,55,"['bicycle'; 'skyscraper']",skyscraper
19535,15,"['rose'; 'snail']",rose
19536,9,"['mouse'; 'camel']",camel
19537,13,"['bottle'; 'cup']",cup
19538,9,"['mouse'; 'camel']",camel
19539,20,"['forest'; 'poppy']",forest
19540,28,"['wolf'; 'rabbit']",wolf
19541,37,"['cloud'; 'lawn_mower']",lawn_mower
19542,6,"['beetle'; 'castle']",castle
19543,68,"['bridge'; 'sea']",sea
19544,95,"['pear'; 'oak_tree']",Oak tree
19545,36,"['clock'; 'woman']",woman
19546,17,"['crocodile'; 'turtle']",crocodile
19547,60,"['clock'; 'mushroom']",mushroom
19548,62,"['plain'; 'crocodile']",crocodile
19549,7,"['lawn_mower'; 'raccoon']",lawn_mower
19550,58,"['trout'; 'fox']",fox
19551,99,"['dinosaur'; 'rose']",dinosaur
19552,32,"['couch'; 'skunk']",couch
19553,71,"['lamp'; 'fox']",lamp
19554,4,"['palm_tree'; 'fox']",palm_tree
19555,57,"['worm'; 'fox']",fox
19556,15,"['rose'; 'snail']",rose
19557,91,"['mouse'; 'camel']",camel
19558,88,"['ray'; 'camel']",ray
19559,70,"['cup'; 'road']",road
19560,6,"['beetle'; 'castle']",castle
19561,38,"['rose'; 'sunflower']",rose
19562,68,"['bridge'; 'sea']",sea
19563,80,"['lion'; 'flatfish']",lion
19564,65,"['crab'; 'can']",crab
19565,94,"['boy'; 'lobster']",lobster
19566,3,"['cup'; 'bed']",cup
19567,91,"['camel'; 'mouse']",camel
19568,23,"['mouse'; 'dinosaur']",dinosaur
19569,21,"['mouse'; 'woman']",woman
19570,17,"['crocodile'; 'turtle']",crocodile
19571,31,"['butterfly'; 'mountain']",butterfly
19572,88,"['ray'; 'camel']",camel
19573,31,"['mountain'; 'butterfly']",mountain
19574,26,"['crab'; 'pear']",pear
19575,5,"['apple'; 'bicycle']",bicycle
19576,21,"['mouse'; 'woman']",woman
19577,18,"['trout'; 'bottle']",bottle
19578,44,"['cloud'; 'flatfish']",cloud
19579,55,"['bicycle'; 'skyscraper']",skyscraper
19580,75,"['lizard'; 'boy']",lizard
19581,91,"['camel'; 'mouse']",camel
19582,77,"['pine_tree'; 'tulip']",tulip
19583,87,"['man'; 'bus']",bus
19584,79,"['butterfly'; 'spider']",butterfly
19585,15,"['snail'; 'rose']",rose
19586,46,"['table'; 'orange']",orange
19587,73,"['shark'; 'chair']",chair
19588,15,"['snail'; 'rose']",rose
19589,54,"['keyboard'; 'beaver']",keyboard
19590,88,"['camel'; 'ray']",ray
19591,72,"['palm_tree'; 'camel']",palm_tree
19592,55,"['bicycle'; 'skyscraper']",skyscraper
19593,19,"['motorcycle'; 'road']",motorcycle
19594,17,"['turtle'; 'crocodile']",turtle
19595,82,"['motorcycle'; 'flatfish']",motorcycle
19596,18,"['trout'; 'bottle']",bottle
19597,4,"['palm_tree'; 'fox']",palm_tree
19598,41,"['couch'; 'pine_tree']",Pine tree
19599,81,"['mushroom'; 'bottle']",mushroom
19600,9,"['mouse'; 'camel']",camel
19601,88,"['camel'; 'ray']",ray
19602,46,"['orange'; 'table']",table
19603,9,"['camel'; 'mouse']",camel
19604,15,"['snail'; 'rose']",rose
19605,19,"['road'; 'motorcycle']",motorcycle
19606,92,"['plain'; 'worm']",worm
19607,97,"['crocodile'; 'motorcycle']",crocodile
19608,15,"['rose'; 'snail']",rose
19609,5,"['bicycle'; 'apple']",apple
19610,62,"['plain'; 'crocodile']",crocodile
19611,50,"['otter'; 'bed']",bed
19612,91,"['camel'; 'mouse']",camel
19613,47,"['raccoon'; 'tank']",tank
19614,72,"['palm_tree'; 'camel']",palm_tree
19615,77,"['tulip'; 'pine_tree']",tulip
19616,45,"['keyboard'; 'orange']",keyboard
19617,22,"['lizard'; 'possum']",lizard
19618,71,"['lamp'; 'fox']",fox
19619,75,"['boy'; 'lizard']",lizard
19620,4,"['palm_tree'; 'fox']",palm_tree
19621,67,"['motorcycle'; 'man']",man
19622,20,"['poppy'; 'forest']",forest
19623,25,"['beaver'; 'tulip']",beaver
19624,86,"['tank'; 'lizard']",tank
19625,30,"['raccoon'; 'orchid']",raccoon
19626,9,"['camel'; 'mouse']",camel
19627,18,"['bottle'; 'trout']",bottle
19628,8,"['rose'; 'seal']",seal
19629,50,"['bed'; 'otter']",otter
19630,79,"['butterfly'; 'spider']",butterfly
19631,66,"['kangaroo'; 'pear']",pear
19632,69,"['pickup_truck'; 'possum']",Pickup truck
19633,24,"['lawn_mower'; 'train']",lawn_mower
19634,20,"['forest'; 'poppy']",poppy
19635,3,"['bed'; 'cup']",cup
19636,84,"['maple_tree'; 'pickup_truck']",maple_tree
19637,39,"['flatfish'; 'lawn_mower']",lawn_mower
19638,73,"['chair'; 'shark']",chair
19639,38,"['sunflower'; 'rose']",sunflower
19640,5,"['bicycle'; 'apple']",apple
19641,76,"['lizard'; 'kangaroo']",lizard
19642,27,"['oak_tree'; 'apple']",apple
19643,78,"['poppy'; 'bus']",bus
19644,68,"['bridge'; 'sea']",sea
19645,25,"['beaver'; 'tulip']",tulip
19646,47,"['raccoon'; 'tank']",tank
19647,21,"['woman'; 'mouse']",woman
19648,65,"['can'; 'crab']",crab
19649,50,"['otter'; 'bed']",bed
19650,43,"['bottle'; 'willow_tree']",bottle
19651,72,"['camel'; 'palm_tree']",palm_tree
19652,46,"['orange'; 'table']",table
19653,72,"['palm_tree'; 'camel']",palm_tree
19654,25,"['tulip'; 'beaver']",beaver
19655,33,"['mushroom'; 'chimpanzee']",chimpanzee
19656,24,"['train'; 'lawn_mower']",train
19657,82,"['flatfish'; 'motorcycle']",motorcycle
19658,76,"['lizard'; 'kangaroo']",lizard
19659,6,"['castle'; 'beetle']",castle
19660,62,"['plain'; 'crocodile']",crocodile
19661,96,"['woman'; 'sea']",sea
19662,92,"['plain'; 'worm']",worm
19663,12,"['beetle'; 'bear']",bear
19664,47,"['raccoon'; 'tank']",tank
19665,73,"['shark'; 'chair']",chair
19666,80,"['flatfish'; 'lion']",lion
19667,65,"['can'; 'crab']",crab
19668,43,"['bottle'; 'willow_tree']",bottle
19669,31,"['mountain'; 'butterfly']",butterfly
19670,5,"['bicycle'; 'apple']",bicycle
19671,20,"['poppy'; 'forest']",poppy
19672,30,"['raccoon'; 'orchid']",orchid
19673,67,"['man'; 'motorcycle']",motorcycle
19674,62,"['plain'; 'crocodile']",crocodile
19675,8,"['rose'; 'seal']",seal
19676,49,"['beetle'; 'raccoon']",beetle
19677,59,"['mountain'; 'oak_tree']",mountain
19678,1,"['maple_tree'; 'caterpillar']",maple_tree
19679,44,"['cloud'; 'flatfish']",cloud
19680,97,"['motorcycle'; 'crocodile']",crocodile
19681,56,"['willow_tree'; 'snail']",snail
19682,27,"['oak_tree'; 'apple']",apple
19683,19,"['motorcycle'; 'road']",motorcycle
19684,55,"['bicycle'; 'skyscraper']",skyscraper
19685,69,"['possum'; 'pickup_truck']",possum
19686,61,"['whale'; 'woman']",whale
19687,52,"['pear'; 'forest']",pear
19688,46,"['table'; 'orange']",orange
19689,32,"['couch'; 'skunk']",couch
19690,74,"['lawn_mower'; 'man']",lawn_mower
19691,60,"['mushroom'; 'clock']",clock
19692,68,"['bridge'; 'sea']",sea
19693,74,"['man'; 'lawn_mower']",lawn_mower
19694,64,"['tractor'; 'shark']",tractor
19695,54,"['keyboard'; 'beaver']",beaver
19696,42,"['cattle'; 'skyscraper']",skyscraper
19697,77,"['pine_tree'; 'tulip']",pine_tree
19698,77,"['tulip'; 'pine_tree']",pine_tree
19699,45,"['orange'; 'keyboard']",orange
19700,76,"['lizard'; 'kangaroo']",lizard
19701,48,"['bottle'; 'skunk']",skunk
19702,78,"['poppy'; 'bus']",bus
19703,61,"['whale'; 'woman']",whale
19704,99,"['dinosaur'; 'rose']",rose
19705,97,"['crocodile'; 'motorcycle']",motorcycle
19706,69,"['possum'; 'pickup_truck']",possum
19707,97,"['motorcycle'; 'crocodile']",crocodile
19708,73,"['shark'; 'chair']",chair
19709,59,"['oak_tree'; 'mountain']",mountain
19710,92,"['plain'; 'worm']",worm
19711,27,"['oak_tree'; 'apple']",apple
19712,85,"['ray'; 'bus']",bus
19713,85,"['ray'; 'bus']",bus
19714,70,"['cup'; 'road']",road
19715,83,"['couch'; 'oak_tree']",couch
19716,55,"['skyscraper'; 'bicycle']",skyscraper
19717,25,"['beaver'; 'tulip']",beaver
19718,56,"['willow_tree'; 'snail']",snail
19719,50,"['bed'; 'otter']",otter
19720,32,"['couch'; 'skunk']",skunk
19721,1,"['caterpillar'; 'maple_tree']",caterpillar
19722,67,"['motorcycle'; 'man']",motorcycle
19723,89,"['bear'; 'bed']",bear
19724,16,"['oak_tree'; 'train']",Oak tree
19725,39,"['flatfish'; 'lawn_mower']",lawn_mower
19726,87,"['man'; 'bus']",bus
19727,93,"['lion'; 'table']",lion
19728,78,"['bus'; 'poppy']",poppy
19729,75,"['lizard'; 'boy']",lizard
19730,54,"['beaver'; 'keyboard']",beaver
19731,69,"['possum'; 'pickup_truck']",possum
19732,23,"['mouse'; 'dinosaur']",dinosaur
19733,14,"['ray'; 'oak_tree']",oak_tree
19734,65,"['can'; 'crab']",crab
19735,21,"['woman'; 'mouse']",mouse
19736,66,"['kangaroo'; 'pear']",pear
19737,52,"['forest'; 'pear']",pear
19738,30,"['orchid'; 'raccoon']",orchid
19739,12,"['bear'; 'beetle']",bear
19740,99,"['rose'; 'dinosaur']",dinosaur
19741,5,"['apple'; 'bicycle']",bicycle
19742,45,"['orange'; 'keyboard']",keyboard
19743,48,"['bottle'; 'skunk']",skunk
19744,77,"['pine_tree'; 'tulip']",pine_tree
19745,0,"['train'; 'flatfish']",train
19746,40,"['tulip'; 'bear']",bear
19747,60,"['clock'; 'mushroom']",mushroom
19748,74,"['lawn_mower'; 'man']",lawn_mower
19749,31,"['mountain'; 'butterfly']",butterfly
19750,80,"['lion'; 'flatfish']",lion
19751,5,"['apple'; 'bicycle']",bicycle
19752,89,"['bear'; 'bed']",bear
19753,88,"['ray'; 'camel']",camel
19754,53,"['orchid'; 'pine_tree']",pine_tree
19755,17,"['turtle'; 'crocodile']",turtle
19756,95,"['pear'; 'oak_tree']",Oak tree
19757,83,"['oak_tree'; 'couch']",Oak tree
19758,95,"['pear'; 'oak_tree']",Oak tree
19759,44,"['cloud'; 'flatfish']",cloud
19760,16,"['train'; 'oak_tree']",Oak tree
19761,1,"['caterpillar'; 'maple_tree']",maple_tree
19762,13,"['cup'; 'bottle']",cup
19763,20,"['forest'; 'poppy']",forest
19764,36,"['clock'; 'woman']",woman
19765,22,"['possum'; 'lizard']",possum
19766,35,"['crocodile'; 'orchid']",crocodile
19767,23,"['mouse'; 'dinosaur']",dinosaur
19768,11,"['boy'; 'poppy']",poppy
19769,92,"['worm'; 'plain']",worm
19770,51,"['bicycle'; 'mouse']",bicycle
19771,27,"['oak_tree'; 'apple']",apple
19772,13,"['bottle'; 'cup']",bottle
19773,88,"['ray'; 'camel']",ray
19774,26,"['crab'; 'pear']",pear
19775,88,"['camel'; 'ray']",ray
19776,1,"['caterpillar'; 'maple_tree']",maple_tree
19777,57,"['worm'; 'fox']",fox
19778,99,"['dinosaur'; 'rose']",dinosaur
19779,3,"['bed'; 'cup']",cup
19780,85,"['bus'; 'ray']",ray
19781,63,"['sweet_pepper'; 'lion']",lion
19782,44,"['cloud'; 'flatfish']",cloud
19783,91,"['camel'; 'mouse']",camel
19784,17,"['crocodile'; 'turtle']",crocodile
19785,38,"['sunflower'; 'rose']",sunflower
19786,45,"['orange'; 'keyboard']",keyboard
19787,24,"['train'; 'lawn_mower']",train
19788,74,"['lawn_mower'; 'man']",lawn_mower
19789,42,"['cattle'; 'skyscraper']",skyscraper
19790,61,"['whale'; 'woman']",woman
19791,63,"['sweet_pepper'; 'lion']",lion
19792,83,"['oak_tree'; 'couch']",couch
19793,96,"['sea'; 'woman']",woman
19794,29,"['sunflower'; 'girl']",sunflower
19795,93,"['table'; 'lion']",lion
19796,18,"['bottle'; 'trout']",bottle
19797,74,"['lawn_mower'; 'man']",lawn_mower
19798,92,"['worm'; 'plain']",worm
19799,42,"['cattle'; 'skyscraper']",skyscraper
19800,99,"['rose'; 'dinosaur']",dinosaur
19801,4,"['palm_tree'; 'fox']",palm_tree
19802,41,"['pine_tree'; 'couch']",pine_tree
19803,23,"['mouse'; 'dinosaur']",dinosaur
19804,9,"['mouse'; 'camel']",camel
19805,98,"['pickup_truck'; 'pine_tree']",Pine tree
19806,28,"['rabbit'; 'wolf']",wolf
19807,99,"['dinosaur'; 'rose']",rose
19808,46,"['orange'; 'table']",table
19809,83,"['couch'; 'oak_tree']",couch
19810,67,"['motorcycle'; 'man']",motorcycle
19811,64,"['tractor'; 'shark']",tractor
19812,49,"['raccoon'; 'beetle']",raccoon
19813,22,"['possum'; 'lizard']",possum
19814,34,"['baby'; 'chimpanzee']",chimpanzee
19815,63,"['lion'; 'sweet_pepper']",lion
19816,95,"['pear'; 'oak_tree']",Oak tree
19817,82,"['motorcycle'; 'flatfish']",motorcycle
19818,46,"['table'; 'orange']",orange
19819,2,"['tractor'; 'worm']",tractor
19820,95,"['oak_tree'; 'pear']",pear
19821,52,"['forest'; 'pear']",pear
19822,57,"['fox'; 'worm']",fox
19823,24,"['train'; 'lawn_mower']",train
19824,47,"['raccoon'; 'tank']",tank
19825,42,"['cattle'; 'skyscraper']",cattle
19826,34,"['chimpanzee'; 'baby']",chimpanzee
19827,28,"['wolf'; 'rabbit']",wolf
19828,96,"['sea'; 'woman']",woman
19829,97,"['crocodile'; 'motorcycle']",motorcycle
19830,82,"['flatfish'; 'motorcycle']",motorcycle
19831,45,"['orange'; 'keyboard']",keyboard
19832,77,"['tulip'; 'pine_tree']",tulip
19833,41,"['couch'; 'pine_tree']",couch
19834,71,"['lamp'; 'fox']",lamp
19835,49,"['beetle'; 'raccoon']",beetle
19836,89,"['bear'; 'bed']",bear
19837,92,"['worm'; 'plain']",worm
19838,9,"['mouse'; 'camel']",camel
19839,82,"['flatfish'; 'motorcycle']",flatfish
19840,3,"['bed'; 'cup']",cup
19841,13,"['bottle'; 'cup']",cup
19842,73,"['chair'; 'shark']",chair
19843,89,"['bed'; 'bear']",bear
19844,33,"['chimpanzee'; 'mushroom']",chimpanzee
19845,32,"['couch'; 'skunk']",couch
19846,46,"['orange'; 'table']",table
19847,29,"['girl'; 'sunflower']",sunflower
19848,23,"['dinosaur'; 'mouse']",dinosaur
19849,48,"['skunk'; 'bottle']",skunk
19850,38,"['rose'; 'sunflower']",rose
19851,57,"['fox'; 'worm']",fox
19852,2,"['tractor'; 'worm']",tractor
19853,20,"['poppy'; 'forest']",forest
19854,73,"['chair'; 'shark']",chair
19855,20,"['poppy'; 'forest']",forest
19856,9,"['camel'; 'mouse']",camel
19857,28,"['wolf'; 'rabbit']",wolf
19858,27,"['apple'; 'oak_tree']",apple
19859,21,"['woman'; 'mouse']",mouse
19860,25,"['tulip'; 'beaver']",beaver
19861,23,"['dinosaur'; 'mouse']",mouse
19862,24,"['train'; 'lawn_mower']",train
19863,61,"['whale'; 'woman']",whale
19864,10,"['willow_tree'; 'squirrel']",squirrel
19865,78,"['poppy'; 'bus']",poppy
19866,44,"['flatfish'; 'cloud']",cloud
19867,64,"['tractor'; 'shark']",tractor
19868,28,"['wolf'; 'rabbit']",wolf
19869,3,"['cup'; 'bed']",cup
19870,25,"['beaver'; 'tulip']",tulip
19871,69,"['possum'; 'pickup_truck']",possum
19872,40,"['tulip'; 'bear']",bear
19873,94,"['boy'; 'lobster']",lobster
19874,29,"['sunflower'; 'girl']",sunflower
19875,79,"['butterfly'; 'spider']",butterfly
19876,51,"['mouse'; 'bicycle']",bicycle
19877,53,"['orchid'; 'pine_tree']",pine_tree
19878,25,"['tulip'; 'beaver']",beaver
19879,1,"['maple_tree'; 'caterpillar']",maple_tree
19880,91,"['mouse'; 'camel']",camel
19881,87,"['bus'; 'man']",bus
19882,47,"['raccoon'; 'tank']",tank
19883,64,"['shark'; 'tractor']",tractor
19884,22,"['lizard'; 'possum']",lizard
19885,73,"['chair'; 'shark']",chair
19886,56,"['willow_tree'; 'snail']",snail
19887,55,"['bicycle'; 'skyscraper']",skyscraper
19888,78,"['poppy'; 'bus']",bus
19889,33,"['chimpanzee'; 'mushroom']",chimpanzee
19890,43,"['willow_tree'; 'bottle']",bottle
19891,36,"['clock'; 'woman']",woman
19892,68,"['bridge'; 'sea']",sea
19893,61,"['whale'; 'woman']",whale
19894,37,"['cloud'; 'lawn_mower']",lawn_mower
19895,65,"['crab'; 'can']",crab
19896,75,"['boy'; 'lizard']",lizard
19897,6,"['beetle'; 'castle']",castle
19898,80,"['flatfish'; 'lion']",lion
19899,39,"['lawn_mower'; 'flatfish']",lawn_mower
19900,67,"['motorcycle'; 'man']",man
19901,80,"['lion'; 'flatfish']",lion
19902,60,"['mushroom'; 'clock']",mushroom
19903,63,"['sweet_pepper'; 'lion']",lion
19904,63,"['lion'; 'sweet_pepper']",lion
19905,68,"['sea'; 'bridge']",sea
19906,47,"['raccoon'; 'tank']",tank
19907,78,"['bus'; 'poppy']",poppy
19908,88,"['camel'; 'ray']",ray
19909,6,"['beetle'; 'castle']",castle
19910,23,"['dinosaur'; 'mouse']",dinosaur
19911,49,"['raccoon'; 'beetle']",raccoon
19912,65,"['can'; 'crab']",crab
19913,88,"['camel'; 'ray']",ray
19914,11,"['boy'; 'poppy']",poppy
19915,43,"['willow_tree'; 'bottle']",bottle
19916,81,"['bottle'; 'mushroom']",mushroom
19917,35,"['orchid'; 'crocodile']",crocodile
19918,77,"['pine_tree'; 'tulip']",pine_tree
19919,21,"['mouse'; 'woman']",woman
19920,34,"['baby'; 'chimpanzee']",chimpanzee
19921,18,"['bottle'; 'trout']",trout
19922,5,"['bicycle'; 'apple']",apple
19923,80,"['flatfish'; 'lion']",lion
19924,87,"['man'; 'bus']",bus
19925,8,"['seal'; 'rose']",rose
19926,75,"['lizard'; 'boy']",lizard
19927,47,"['tank'; 'raccoon']",raccoon
19928,16,"['train'; 'oak_tree']",Oak tree
19929,42,"['skyscraper'; 'cattle']",cattle
19930,85,"['bus'; 'ray']",ray
19931,31,"['mountain'; 'butterfly']",mountain
19932,19,"['motorcycle'; 'road']",motorcycle
19933,8,"['seal'; 'rose']",rose
19934,61,"['whale'; 'woman']",whale
19935,6,"['castle'; 'beetle']",castle
19936,3,"['cup'; 'bed']",cup
19937,47,"['tank'; 'raccoon']",raccoon
19938,51,"['mouse'; 'bicycle']",bicycle
19939,16,"['train'; 'oak_tree']",train
19940,10,"['willow_tree'; 'squirrel']",squirrel
19941,8,"['rose'; 'seal']",seal
19942,13,"['cup'; 'bottle']",cup
19943,30,"['raccoon'; 'orchid']",raccoon
19944,44,"['cloud'; 'flatfish']",cloud
19945,15,"['rose'; 'snail']",rose
19946,56,"['willow_tree'; 'snail']",snail
19947,14,"['oak_tree'; 'ray']",oak_tree
19948,77,"['tulip'; 'pine_tree']",pine_tree
19949,59,"['oak_tree'; 'mountain']",mountain
19950,68,"['bridge'; 'sea']",sea
19951,60,"['mushroom'; 'clock']",clock
19952,66,"['pear'; 'kangaroo']",kangaroo
19953,23,"['mouse'; 'dinosaur']",dinosaur
19954,50,"['otter'; 'bed']",otter
19955,57,"['fox'; 'worm']",fox
19956,65,"['can'; 'crab']",crab
19957,49,"['raccoon'; 'beetle']",raccoon
19958,8,"['seal'; 'rose']",rose
19959,86,"['lizard'; 'tank']",lizard
19960,7,"['lawn_mower'; 'raccoon']",raccoon
19961,69,"['possum'; 'pickup_truck']",possum
19962,30,"['orchid'; 'raccoon']",orchid
19963,16,"['oak_tree'; 'train']",Oak tree
19964,6,"['castle'; 'beetle']",castle
19965,40,"['tulip'; 'bear']",bear
19966,19,"['road'; 'motorcycle']",motorcycle
19967,4,"['palm_tree'; 'fox']",palm_tree
19968,58,"['fox'; 'trout']",fox
19969,89,"['bear'; 'bed']",bear
19970,53,"['orchid'; 'pine_tree']",pine_tree
19971,62,"['crocodile'; 'plain']",crocodile
19972,48,"['bottle'; 'skunk']",skunk
19973,80,"['flatfish'; 'lion']",lion
19974,63,"['lion'; 'sweet_pepper']",lion
19975,33,"['chimpanzee'; 'mushroom']",chimpanzee
19976,54,"['beaver'; 'keyboard']",beaver
19977,21,"['woman'; 'mouse']",mouse
19978,60,"['clock'; 'mushroom']",mushroom
19979,57,"['fox'; 'worm']",fox
19980,7,"['lawn_mower'; 'raccoon']",raccoon
19981,66,"['pear'; 'kangaroo']",kangaroo
19982,60,"['clock'; 'mushroom']",mushroom
19983,76,"['kangaroo'; 'lizard']",kangaroo
19984,72,"['palm_tree'; 'camel']",palm_tree
19985,78,"['bus'; 'poppy']",poppy
19986,56,"['willow_tree'; 'snail']",snail
19987,1,"['maple_tree'; 'caterpillar']",maple_tree
19988,26,"['crab'; 'pear']",pear
19989,70,"['road'; 'cup']",cup
19990,32,"['couch'; 'skunk']",skunk
19991,5,"['apple'; 'bicycle']",apple
19992,32,"['skunk'; 'couch']",couch
19993,81,"['mushroom'; 'bottle']",mushroom
19994,40,"['bear'; 'tulip']",tulip
19995,25,"['tulip'; 'beaver']",tulip
19996,92,"['worm'; 'plain']",worm
19997,0,"['train'; 'flatfish']",train
19998,78,"['bus'; 'poppy']",poppy
19999,30,"['raccoon'; 'orchid']",raccoon
20000,31,"['mountain'; 'butterfly']",mountain
20001,38,"['sunflower'; 'rose']",sunflower
20002,19,"['motorcycle'; 'road']",motorcycle
20003,69,"['possum'; 'pickup_truck']",possum
20004,54,"['beaver'; 'keyboard']",beaver
20005,19,"['motorcycle'; 'road']",motorcycle
20006,21,"['mouse'; 'woman']",woman
20007,41,"['pine_tree'; 'couch']",pine_tree
20008,11,"['boy'; 'poppy']",poppy
20009,65,"['crab'; 'can']",crab
20010,13,"['bottle'; 'cup']",bottle
20011,96,"['woman'; 'sea']",sea
20012,79,"['spider'; 'butterfly']",butterfly
20013,55,"['skyscraper'; 'bicycle']",skyscraper
20014,68,"['bridge'; 'sea']",sea
20015,35,"['crocodile'; 'orchid']",crocodile
20016,65,"['crab'; 'can']",crab
20017,42,"['cattle'; 'skyscraper']",skyscraper
20018,23,"['mouse'; 'dinosaur']",dinosaur
20019,16,"['oak_tree'; 'train']",Oak tree
20020,43,"['bottle'; 'willow_tree']",bottle
20021,94,"['boy'; 'lobster']",lobster
20022,28,"['rabbit'; 'wolf']",rabbit
20023,3,"['cup'; 'bed']",cup
20024,22,"['lizard'; 'possum']",lizard
20025,26,"['crab'; 'pear']",pear
20026,57,"['fox'; 'worm']",fox
20027,74,"['lawn_mower'; 'man']",lawn_mower
20028,17,"['crocodile'; 'turtle']",crocodile
20029,61,"['whale'; 'woman']",whale
20030,89,"['bed'; 'bear']",bear
20031,21,"['mouse'; 'woman']",woman
20032,60,"['clock'; 'mushroom']",mushroom
20033,98,"['pickup_truck'; 'pine_tree']",Pine tree
20034,87,"['man'; 'bus']",bus
20035,80,"['flatfish'; 'lion']",lion
20036,79,"['butterfly'; 'spider']",butterfly
20037,80,"['flatfish'; 'lion']",lion
20038,56,"['willow_tree'; 'snail']",snail
20039,4,"['palm_tree'; 'fox']",palm_tree
20040,76,"['kangaroo'; 'lizard']",kangaroo
20041,42,"['cattle'; 'skyscraper']",skyscraper
20042,47,"['tank'; 'raccoon']",raccoon
20043,73,"['chair'; 'shark']",chair
20044,24,"['lawn_mower'; 'train']",lawn_mower
20045,30,"['raccoon'; 'orchid']",orchid
20046,98,"['pickup_truck'; 'pine_tree']",Pine tree
20047,60,"['mushroom'; 'clock']",clock
20048,3,"['cup'; 'bed']",cup
20049,91,"['mouse'; 'camel']",camel
20050,97,"['motorcycle'; 'crocodile']",crocodile
20051,16,"['oak_tree'; 'train']",train
20052,10,"['willow_tree'; 'squirrel']",squirrel
20053,17,"['crocodile'; 'turtle']",crocodile
20054,73,"['shark'; 'chair']",chair
20055,69,"['possum'; 'pickup_truck']",possum
20056,64,"['shark'; 'tractor']",tractor
20057,67,"['man'; 'motorcycle']",motorcycle
20058,2,"['tractor'; 'worm']",worm
20059,97,"['crocodile'; 'motorcycle']",crocodile
20060,15,"['snail'; 'rose']",rose
20061,25,"['tulip'; 'beaver']",beaver
20062,60,"['mushroom'; 'clock']",clock
